bahasa indonesia dalam masyarakat: telaah semantik,berbahasa indonesia dengan benar,dasar nutrisi tanaman,ejaan yang disempurnakan (kep. mendikbud no.0543a th.1987),hukum koperasi indonesia: pemahaman regulasi pendirian dan modal usaha,karya tulis ilmiah sosial: menyiapkan menulis dan mencermatinya,lentera indonesia 3: penerangan untuk memahami masyarakat dan budaya indonesia,teknologi benih : pengolahan benih dan tuntunan praktikum,,,,,,,,,,,,,,,,
ilmu gizi dan aplikasinya: untuk keluarga dan masyarakat,kesehatan dan gizi,mikrobiologi menguak dunia mikroorganisme jilid 1,,,,,,,,,,,,,,,,,,,,,
agama-agama manusia,,,,,,,,,,,,,,,,,,,,,,,
hukum pidana edisi revisi,konsep dan model pendidikan karakter,politik indonesia: transisi menuju demokrasi,,,,,,,,,,,,,,,,,,,,,
managerial economics ekonomi manajerial dalam perekonomian global buku 1 edisi kelima,,,,,,,,,,,,,,,,,,,,,,,
calculus; with analytic geometry,ekologi energi: mengenali dampak lingkungan dalam pemanfaatan sumber-sumber energi,life lessons from family vacations : trips that transform,midwinter break,,,,,,,,,,,,,,,,,,,,
ekonomi pembangunan: proses masalah dan dasar kebijakan edisi kedua,,,,,,,,,,,,,,,,,,,,,,,
bengkarung teperdaya,change anything: ilmu baru untuk meraih kesuksesan,manajemen cinta: menuju kesejatian cinta,sakura bersemi di yokohama,,,,,,,,,,,,,,,,,,,,
kalor dan termodinamika,,,,,,,,,,,,,,,,,,,,,,,
panduan praktis ekonomi pasar sosial,psikologi umum,,,,,,,,,,,,,,,,,,,,,,
kisah-kisah kebijaksanaan china klasik: refleksi bagi para pemimpin,the days of united pakistan.,tne last days of united pakistan,,,,,,,,,,,,,,,,,,,,,
buku pelajaran bahasa indonesia sd,cermat berbahasa indonesia: untuk perguruan tinggi,,,,,,,,,,,,,,,,,,,,,,
pendidikan kewarganegaraan: untuk pendidikan tinggi,,,,,,,,,,,,,,,,,,,,,,,
fisiologi dan anatomi modern untuk perawat ( edisi 2 ),pengantar kebutuhan dasar manusia : aplikasi konsep dan proses keperawatan  (buku 2),,,,,,,,,,,,,,,,,,,,,,
biologi edisi kedelapan jilid 3,,,,,,,,,,,,,,,,,,,,,,,
filsafat ilmu.,kesehatan mental.,,,,,,,,,,,,,,,,,,,,,,
pembangunan ekonomi edisi kesebelas jilid 2,,,,,,,,,,,,,,,,,,,,,,,
geologi minyak dan gas bumi: untuk geologist pemula,geologi umum: bagian kedua,geologi umum: bagian pertama,pemetaan geologi: penuntun praktis untuk geologist pemula,,,,,,,,,,,,,,,,,,,,
akuntansi biaya ( cost accounting ) buku 2,,,,,,,,,,,,,,,,,,,,,,,
kalor dan termodinamika,pohon cerdas: catatan menakjubkan seorang anak autis,termodinamika,termodinamika teknik jilid 2 edisi 4,,,,,,,,,,,,,,,,,,,,
manajemen sumber daya manusia,,,,,,,,,,,,,,,,,,,,,,,
dasar dasar kependidikan,pengantar ilmu dan metodologi pendidikan islam,,,,,,,,,,,,,,,,,,,,,,
sears and zemansky: fisika universitas edisi kesepuluh jilid 1,,,,,,,,,,,,,,,,,,,,,,,
modern power system control: desain analisis & solusi kontrol tenaga listrik,sistem instrumentasi dan sistem kontrol,,,,,,,,,,,,,,,,,,,,,,
javascript,,,,,,,,,,,,,,,,,,,,,,,
nararean,,,,,,,,,,,,,,,,,,,,,,,
kalkulus edisi kesembilan jilid 2,,,,,,,,,,,,,,,,,,,,,,,
hang tuah,hikayat hang tuah: analisis struktural dan fungsi,metode penelitian: suatu pendekatan proposal,problematik pembelajaran bahasa & sastra,,,,,,,,,,,,,,,,,,,,
belajar mudah penelitian untuk guru-karyawan dan peneliti pemula,,,,,,,,,,,,,,,,,,,,,,,
desain pembelajaran inovatif dari teori ke praktik,perencanaan pembelajaran,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar anatomi fisiologi adaptasi indonesia dari ross and wilson anatomy and physiology in health and illness 10th ed,,,,,,,,,,,,,,,,,,,,,,,
schaums outlines: fisika universitas: edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,,
analisa kimia kuantitatif edisi keempat  (berikut kunci penyelesaian soal-soal),analisis kimia kuantitatif edisi 4,analisis kimia kuantitatif edisi keenam,,,,,,,,,,,,,,,,,,,,,
perpajakan indonesia buku 1 edisi 10,,,,,,,,,,,,,,,,,,,,,,,
pembangunan ekonomi edisi kesebelas jilid i,public finance,,,,,,,,,,,,,,,,,,,,,,
elemen mesin ; disain dan kalkulasi dari sambungan bantalan dan poros edisi kedua jilid 1,schaums outlines: mekanika fluida,,,,,,,,,,,,,,,,,,,,,,
buku ajar anatomi dan fisiologi dasar aplikasi model pembelajaran peta konsep,,,,,,,,,,,,,,,,,,,,,,,
algoritma (algoritma & struktur data 1) dengan c c++ dan java: teknik-teknik dasar pemrograman komputer,,,,,,,,,,,,,,,,,,,,,,,
mari mengenal linux,pengenalan unix dan linux,sistem operasi,sistem operasi revisi kelima,,,,,,,,,,,,,,,,,,,,
ayahku ( bukan ) pembohong,metode penelitian kuantitatif kualitatif dan r&d,,,,,,,,,,,,,,,,,,,,,,
belajar & pembelajaran: pengembangan wacana dan praktik pembelajaran dalam pembangunan nasional,mengapa siswa gagal,perencanaan pembelajaran,strategi belajar mengajar,,,,,,,,,,,,,,,,,,,,
pilkada serentak; undang- undang republik indonesia nomor 1 tahun 2015 undang- undang republik indonesia nomor 8 tahun 2015,,,,,,,,,,,,,,,,,,,,,,,
metode penelitian kuantitatif bisnis: pendekatan filosofi dan praktis,,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar biokimia jilid 1,genetika strata 1,,,,,,,,,,,,,,,,,,,,,,
kalkulus: edisi kesembilan jilid 2,metode numerik revisi kedua,pendekatan statistika modern: untuk ilmu sosial,riset operasi: suatu pengantar jilid satu,statistik (teori dan soal-soal statistika),statistika: untuk ekonomi dan keuangan modern edisi 3 buku 2,,,,,,,,,,,,,,,,,,
fisika dasar: edisi 7 jilid 1,,,,,,,,,,,,,,,,,,,,,,,
teori komunikasi (theories of human communication ) edisi 9,,,,,,,,,,,,,,,,,,,,,,,
ilmu hukum,menegakkan hukum suatu pencarian,,,,,,,,,,,,,,,,,,,,,,
algoritma & struktur data dengan c++,aljabar linear dan aplikasinya edisi 5,aljabar linier elementer versi aplikasi; edisi kedelapan- jilid 2,filsafat ilmu: sejarah & ruang lingkup bahasan,kalkulus: edisi kesembilan jilid 2,matematika keuangan edisi 3 revisi,metode numerik revisi ketiga,psikologi positif: pendekatan saintifik menuju kebahagiaan,schaums outlines: aljabar elementer edisi ketiga,think bigger and 39 other winning strategies from successful entrepreneurs,,,,,,,,,,,,,,
kesehatan masyarakat: ilmu & seni edisi revisi 2011,,,,,,,,,,,,,,,,,,,,,,,
geologi untuk perencanaan,hbrâs 10 must reads: on innovation,kalkulus: edisi kesembilan jilid 2,kimia organik: edisi ketiga jilid 1,,,,,,,,,,,,,,,,,,,,
ilmu teori dan filsafat komunikasi,pengantar teori komunikasi : analisis dan aplikasi ( introducing communication theory: analysis and application ) buku 1 edisi 3,teori komunikasi: theories of human communication edisi 9,,,,,,,,,,,,,,,,,,,,,
dimensi-dimensi ham : mengurai hak ekonomi sosial dan budaya,hak asasi manusia,in our time: pidato-pidato yang membentuk dunia modern,politik dan budaya kejahatan,,,,,,,,,,,,,,,,,,,,
vanity fair,,,,,,,,,,,,,,,,,,,,,,,
dampak pencemaran lingkungan edisi revisi,memahami penelitian kualitatif : dilengkapi contoh proposal dan laporan penelitian,metodologi penelitian kualitatif edisi revisi,pengantar kesehatan lingkungan,pengelolaan kawasan sempadan sungai: dengan pendekatan integral: peraturan kelembagaan tata ruang sosial morfologi ekologi hidrologi dan keteknikan,sosiologi lingkungan,,,,,,,,,,,,,,,,,,
christopher columbus: in the own words,on emotional intelligence,the serpent prince: folk tales from northeastern thailand,,,,,,,,,,,,,,,,,,,,,
filsafat pendidikan islam edisi revisi,nuansa baru pendidikan islam : mengurai benang kusut dunia pendidikan,,,,,,,,,,,,,,,,,,,,,,
dasar-dasar matematika ekonomi edisi keempat jilid 1,ekonomi matematika dan bisnis,matematika bisnis,mikroekonomi: teori pengantar edisi ketiga,pengantar bisnis,,,,,,,,,,,,,,,,,,,
hubungan pusat- daerah dalam pembangunan,,,,,,,,,,,,,,,,,,,,,,,
komunikasi lintas budaya : communication between cultures  edisi 7,komunikasi pembangunan perubahan sosial: perspektif dominan kaji ulang dan teori kritis,pengantar teori komunikasi : analisis dan aplikasi,,,,,,,,,,,,,,,,,,,,,
dasar-dasar hukum pidana indonesia,hukum tata negara republik indonesia: pengertian hukum tata negara dan perkembangan pemerintahan indonesia sejak proklamasi kemerdekaan 1945 hingga kini edisi revisi 2008,penafsiran hukum pidana dasar peniadaan pemberatan & peringanan kejahatan aduan perbarengan & ajaran kausalitas: pembelajaran hukum pidana bagian 2,,,,,,,,,,,,,,,,,,,,,
dasar-dasar ilmu pendidikan edisi revisi,filsafat pendidikan ; teori klasik hingga postmodernisme dan problematikanya di indonesia,fisika teknik: buku acuan untuk siswa sekolah menengah kejuruan,fisika: prinsip dan aplikasi edisi ketujuh jilid 1,kalkulus: edisi kesembilan jilid i,landasan psikologi proses pendidikan,psikologi pendidikan berbasis analisis empiris aplikatif edisi revisi,seri fisika dasar mekanika,,,,,,,,,,,,,,,,
fisika: edisi kelima jilid 2,,,,,,,,,,,,,,,,,,,,,,,
kalkulus ( edisi 9 jilid i ),,,,,,,,,,,,,,,,,,,,,,,
biologi sel edisi 6,kimia organik,,,,,,,,,,,,,,,,,,,,,,
clems chances,midwinter break,the wright 3,,,,,,,,,,,,,,,,,,,,,
buku ajar pendidikan pancasila,kalkulus,pemrograman borland c+ + builder edisi revisi,pendidikan kewargaan (civic education): demokrasi  hak asasi manusia & masyarakat madani,uud 1945 dan gagasan amandemen ulang,,,,,,,,,,,,,,,,,,,
mikroekonomi: teori pengantar edisi ketiga,,,,,,,,,,,,,,,,,,,,,,,
hukum adat indonesia,hukum perikatan : perikatan yang lahir dari undang-undang bagian pertama,k.u.h. perdata buku iii: hukum perikatan dengan penjelasan,,,,,,,,,,,,,,,,,,,,,
hubungan internasional: sistem interaksi dan perilaku.,kebijakan publik ( buku materi pokok adpu 4410/3sks/modul 1- 9 ),,,,,,,,,,,,,,,,,,,,,,
fisika edisi kedelapan: seri buku schaum teori dan soal-soal,,,,,,,,,,,,,,,,,,,,,,,
1 world manga: passage i poverty- a ray of light,athirah: sebuah novel,baby proof: bebas tangisan bayi,jalan lurus di hadapan,mars and venus in the workplace,organic planet protection,penjahit dari khair khana,,,,,,,,,,,,,,,,,
psikologi umum : sebuah pandangan apresiatif buku 1,,,,,,,,,,,,,,,,,,,,,,,
kalkulus: edisi kedelapan jilid 1,kau aku dan sepucuk angpau merah,para gokil 3: science usil,,,,,,,,,,,,,,,,,,,,,
a wrinkle in time,taguchi techniques for quality engineering: loss function orthogond experiments parameter and tolerance design,,,,,,,,,,,,,,,,,,,,,,
belajar mudah penelitian untuk guru-karyawan dan peneliti pemula,landasan psikologi proses pendidikan,manajemen penelitian,metodologi penelitaian kualitatif : panduan penelitian beserta contoh proposal kualitatif,pendidikan bagi anak berkesulitan belajar,psikologi belajar edisi revisi,,,,,,,,,,,,,,,,,,
kepemimpinan dalam organisasi edisi ketujuh,kepemimpinan dan perilaku organisasi edisi kedua,penelitian kualitatif: proses dan aplikasi,pokok - pokok materi metodologi penelitian & aplikasinya,,,,,,,,,,,,,,,,,,,,
fisika,,,,,,,,,,,,,,,,,,,,,,,
fisika teknik: buku acuan untuk siswa sekolah menengah kejuruan,schaums outlines: fisika universitas: edisi kesepuluh,,,,,,,,,,,,,,,,,,,,,,
fisika dasar: edisi 7 jilid 1,,,,,,,,,,,,,,,,,,,,,,,
patofisiologi; konsep klinis proses- proses penyakit ( edisi 6 volume 2 ),,,,,,,,,,,,,,,,,,,,,,,
asas-asas hukum pidana edisi revisi,cyber law : aspek hukum teknologi informasi,hukum administrasi negara,hukum agraria & hak-hak atas tanah,hukum internasional : pengertian peranan dan fungsi dalam era dinamika global edisi ke-2 2005,hukum pidana edisi revisi,hukum tata negara di indonesia: untuk perguruan tinggi edisi kedua,hukum tata negara indonesia edisi revisi,hukum tata negara republik indonesia: pengertian hukum tata negara dan perkembangan pemerintahan indonesia sejak proklamasi kemerdekaan 1945 hingga kini edisi revisi 2008,kuhp (kitab undang- undang hukum pidana),kuhp dan kuhap dilengkapi uu ri no 16 tahun 2004,pengantar hukum administrasi indonesia,pidana dan pemidanaan,,,,,,,,,,,
cara mudah menyelesaikan matematika dengan mathematica,geometri: schaums easy outlines: belajar super cepat,komunikasi politik media & demokrasi,matematika dasar,matematika dasar teori dan aplikasi praktis; edisi ketiga,matematika diskrit edisi 2,matematika universitas: schaums easy outlines: belajar super cepat,memotret dinamika hukum di indonesia: meretas asa supremasi hukum,otonomi daerah: perkembangan pemikiran pengaturan dan pelaksanaan,perhimpunan indonesia,schaum s outlines teori dan soal-soal matematika diskret edisi ketiga,seri penyelesaian soal schaum: matematika diskrit 1,visi indonesia baru setelah reformasi 1998,,,,,,,,,,,
goodman & gilman dasar farmakologi terapi edisi 10 vol. 2,,,,,,,,,,,,,,,,,,,,,,,
makroekonomi: teori pengantar edisi ketiga,,,,,,,,,,,,,,,,,,,,,,,
pendidikan dan perilaku kesehatan,promosi kesehatan & ilmu perilaku,promosi kesehatan : sebuah pengantar proses belajar mengajar dalam pendidikan,promosi kesehatan teori dan aplikasi,,,,,,,,,,,,,,,,,,,,
hukum ekonomi islam,,,,,,,,,,,,,,,,,,,,,,,
pengantar bisnis,politik pendidikan: kebudayaan kekuasaan dan pembebasan,sang pemimpin: kumpulan cerpen sori siregar,,,,,,,,,,,,,,,,,,,,,
makroekonomi: teori pengantar edisi ketiga,,,,,,,,,,,,,,,,,,,,,,,
analisis laporan keuangan : financial statement analysis buku 1 edisi 10,ekonomi keuangan & kebijakan moneter,ekonomi uang perbankan dan pasar keuangan: the economics of money banking and financial markets buku 1 edisi 8,metode kuantitatif: teori dan aplikasi untuk bisnis & ekonomi edisi kelima,teori akuntansi,,,,,,,,,,,,,,,,,,,
bunga rampai kebijakan hukum pidana: perkembangan penyusunan konsep kuhp baru,hak terdakwa terpidana penuntut umum menempuh upaya hukum: pengantar praktis pemahaman tentang upaya hukum,,,,,,,,,,,,,,,,,,,,,,
javascript,mudah belajar java: edisi revisi,,,,,,,,,,,,,,,,,,,,,,
a wrinkle in time,fisika is so fun,kala langit menurunkan hujan,karya tulis ilmiah sosial: menyiapkan menulis dan mencermatinya,kimia untuk universitas edisi keenam jilid 1,pendidikan kewargaan (civic education): demokrasi  hak asasi manusia & masyarakat madani,sang pemimpin: kumpulan cerpen sori siregar,,,,,,,,,,,,,,,,,
esensi-esensi bahasa pemrograman java edisi 2,,,,,,,,,,,,,,,,,,,,,,,
athirah: sebuah novel,,,,,,,,,,,,,,,,,,,,,,,
human development: perkembangan manusia buku 1,psikologi sosial edisi 2,psikologi sosial edisi kesepuluh jilid 1,psikologi sosial edisi ketiga belas jilid 1,teori kepribadian: theories of personality buku 1 edisi 7,,,,,,,,,,,,,,,,,,,
antropologi budaya,buku ajar pendidikan pancasila,dasar-dasar kebijakan publik,pokok- pokok antropologi budaya,sosiologi dan politik,sosiologi untuk masyarakat indonesia,,,,,,,,,,,,,,,,,,
komunikasi pembangunan perubahan sosial: perspektif dominan kaji ulang dan teori kritis,teori komunikasi: sejarah metode dan terapan di dalam media massa ( edisi kelima ),,,,,,,,,,,,,,,,,,,,,,
biologi perikanan,filsafat ilmu; suatu kajian dalam dimensi ontologis epistemologis dan aksiologis,kewirausahaan,kewirausahaan: teori praktik dan kasus-kasus,kiat menulis: artikel ilmiah,laut nusantara,pengantar oseanografi,pengelolan sumber daya laut dan kesejahteraan masyarakat di kabupaten buton,tanaman obat indonesia buku 2,teori komunikasi: sejarah metode dan terapan di dalam media massa ( edisi kelima ),,,,,,,,,,,,,,
humas: membangun citra dengan komunikasi,komunikasi pembangunan perubahan sosial: perspektif dominan kaji ulang dan teori kritis,public relations : profesi dan praktik,publik relations writing: teknik produksi media publik relations dan publisitas korporat,,,,,,,,,,,,,,,,,,,,
biokimia: metabolisme biomolekul,dasar-dasar biokimia jilid 1,,,,,,,,,,,,,,,,,,,,,,
kepemimpinan yang berprinsip,,,,,,,,,,,,,,,,,,,,,,,
from zero to a pro power point 2007: trik & tip power point dari dasar sampai tingkat profesional,membangun jaringan komputer: membuat jaringan komputer (wire & wireless) untuk pengguna windows dan linux,panduan lengkap untuk teknisi komputer,pengantar teknologi informasi,perangkat keras komputer dan tools pendukungnya,pintar microsoft office 2010 komplit: ms word ms excel ms power point ms access ms one note,,,,,,,,,,,,,,,,,,
algoritma & pemrograman dalam bahasa pascal dan c,kalkulus edisi keempat jilid 2,,,,,,,,,,,,,,,,,,,,,,
budidaya tanaman tebu,entomologi pertnian,hama dan penyakit tanaman,kunci determinasi serangga: program nasional pelatihan dan pengembangan pengendalian hama terpadu,pupuk dan cara pemupukan,,,,,,,,,,,,,,,,,,,
ilmu teori dan filsafat komunikasi,,,,,,,,,,,,,,,,,,,,,,,
analisis wacana: teori metode dan penerapannya pada wacana media,,,,,,,,,,,,,,,,,,,,,,,
etika administrasi negara,pedoman pelaksanaan pendidikan pancasila pada perguruan tinggi edisi revisi,pokok- pokok antropologi budaya,teori organisasi dan administrasi,,,,,,,,,,,,,,,,,,,,
benih sayuran: cara mudah dan praktis dan menghasilkan benih 10 jenis sayuran komersial,biologi,biologi jilid 3 edisi kelima,buku pintar: budi daya tanaman buah unggul indonesia,ekologi hutan,ilmu lingkungan edisi 2,karet: budi daya & pengolahan strategi pemasaran,pengantar pengendalian hayati penyakit tanaman: suplemen ke gulma dan nematoda,pengendalian hayati: hama-hama serangga tropis dan gulma,prinsip- prinsip ekologi: ekosistem lingkungan dan pelestariannya,pupuk dan cara pemupukan,virus penyebab penyakit tanaman,,,,,,,,,,,,
elemen mesin i,elemen-elemen mesin dalam perancangan mekanis: perancang elemen mesin terpadu 2,engineering machanics 2: mechanics of materials,kalkulus: edisi kesembilan jilid 2,kimia organik: edisi ketiga jilid 1,mekanika fluida: edisi keempat jilid 1,,,,,,,,,,,,,,,,,,
transformasi dalam studi hubungan internasional aktor isu dan metodologi,,,,,,,,,,,,,,,,,,,,,,,
paradigma baru pendidikan: pendidikan kewarganegaraan panduan kuliah di perguruan tinggi edisi kedua,,,,,,,,,,,,,,,,,,,,,,,
ilmu sosial dasar: teori dan konsep ilmu sosial,manusia dalam kebudayaan dan masyarakat: pandangan antropolologi dan sosiologi edisi 2,sosiologi dan politik,,,,,,,,,,,,,,,,,,,,,
hubungan keuangan antara pemerintah pusat dan daerah di indonesia edisi revisi,metode penelitian kualitatif: untuk ilmu-ilmu sosial,pengelolahan keuangan daerah: pedoman untuk eksekutif dan legislatif rangkuman 7 undang-undang 30 peraturan pemerintah dan 15 premedagri,,,,,,,,,,,,,,,,,,,,,
teori & praktek kepemimpinan,,,,,,,,,,,,,,,,,,,,,,,
sosiologi dengan pendekatan membumi edisi 6 jilid 1,sosiologi kontemporer,,,,,,,,,,,,,,,,,,,,,,
psikologi perkembangan,psikologi sosial edisi ketiga belas jilid 1,,,,,,,,,,,,,,,,,,,,,,
hama dan penyakit tanaman,kunci determinasi serangga: program nasional pelatihan dan pengembangan pengendalian hama terpadu,,,,,,,,,,,,,,,,,,,,,,
microsoft office powerpoint 2007,modul excel 2010,mudah dan cepat menguasai aplikasi komputer,,,,,,,,,,,,,,,,,,,,,
imagination first unlocking the power of possibility,,,,,,,,,,,,,,,,,,,,,,,
hukum dan dokter,,,,,,,,,,,,,,,,,,,,,,,
basics ide-ide desain,dasar-dasar perencanaan ruang edisi kedua,data arsitek edisi 33 jilid 2,menangani banjir kekeringan dan lingkungan,metode perencanaan & perancangan arsitektur: membahas 15 pokok permasalahan dalam perancangan bangunan agar dapt mengenal mengerti dan memahami secara tepat dan akurat,seri 1 arsitektur tradisional sumatera selatan,seri 2 arsitektur tradisional sumatera selatan,survei desa aceh 2006 : evaluasi keadaan prasarana dan sosial desa,,,,,,,,,,,,,,,,
